PERMNO,date,SICCD,TICKER,RET
34833,19960131,1311,OXY,0.005848
34833,19960229,1311,OXY,0.075581
34833,19960329,1311,OXY,0.162162
34833,19960430,1311,OXY,-0.037559
34833,19960531,1311,OXY,0.009756
34833,19960628,1311,OXY,-0.033816
34833,19960731,1311,OXY,-0.095960
34833,19960830,1311,OXY,0.039106
34833,19960930,1311,OXY,0.016129
34833,19961031,1311,OXY,0.048128
34833,19961129,1311,OXY,-0.020408
34833,19961231,1311,OXY,-0.015625
34833,19970131,1311,OXY,0.090909
34833,19970228,1311,OXY,0.004902
34833,19970331,1311,OXY,-0.029268
34833,19970430,1311,OXY,-0.106599
34833,19970530,1311,OXY,0.056818
34833,19970630,1311,OXY,0.088710
34833,19970731,1311,OXY,0.000000
34833,19970829,1311,OXY,-0.064838
34833,19970930,1311,OXY,0.117333
34833,19971031,1311,OXY,0.072289
34833,19971128,1311,OXY,0.065169
34833,19971231,1311,OXY,-0.002110
34833,19980130,1311,OXY,-0.130064
34833,19980227,1311,OXY,0.002451
34833,19980331,1311,OXY,0.151589
34833,19980430,1311,OXY,0.008565
34833,19980529,1311,OXY,-0.061571
34833,19980630,1311,OXY,-0.013575
34833,19980731,1311,OXY,-0.175926
34833,19980831,1311,OXY,-0.168539
34833,19980930,1311,OXY,0.175676
34833,19981030,1311,OXY,-0.075581
34833,19981130,1311,OXY,0.018868
34833,19981231,1311,OXY,-0.154321
34833,19990129,1311,OXY,-0.100000
34833,19990226,1311,OXY,-0.012346
34833,19990331,1311,OXY,0.216667
34833,19990430,1311,OXY,0.121528
34833,19990528,1311,OXY,0.046440
34833,19990630,1311,OXY,0.011834
34833,19990730,1311,OXY,-0.073964
34833,19990831,1311,OXY,0.108626
34833,19990930,1311,OXY,0.077810
34833,19991029,1311,OXY,-0.013514
34833,19991130,1311,OXY,-0.038356
34833,19991231,1311,OXY,-0.002849
34833,20000131,1311,OXY,-0.080925
34833,20000229,1311,OXY,-0.191824
34833,20000331,1311,OXY,0.307393
34833,20000428,1311,OXY,0.033133
34833,20000531,1311,OXY,0.104956
34833,20000630,1311,OXY,-0.100264
34833,20000731,1311,OXY,-0.038576
34833,20000831,1311,OXY,0.067901
34833,20000929,1311,OXY,0.020231
34833,20001031,1311,OXY,-0.088825
34833,20001130,1311,OXY,0.088050
34833,20001229,1311,OXY,0.132948
34833,20010131,1311,OXY,-0.063505
34833,20010228,1311,OXY,0.056363
34833,20010330,1311,OXY,0.042101
34833,20010430,1311,OXY,0.216970
34833,20010531,1311,OXY,-0.004980
34833,20010629,1311,OXY,-0.104438
34833,20010731,1311,OXY,0.039489
34833,20010831,1311,OXY,-0.004341
34833,20010928,1311,OXY,-0.106468
34833,20011031,1311,OXY,0.040263
34833,20011130,1311,OXY,-0.012638
34833,20011231,1311,OXY,0.071200
34833,20020131,1311,OXY,-0.021862
34833,20020228,1311,OXY,0.034297
34833,20020328,1311,OXY,0.095380
34833,20020430,1311,OXY,-0.013722
34833,20020531,1311,OXY,0.038609
34833,20020628,1311,OXY,0.012726
34833,20020731,1311,OXY,-0.096699
34833,20020830,1311,OXY,0.096346
34833,20020930,1311,OXY,-0.036027
34833,20021031,1311,OXY,0.005285
34833,20021129,1311,OXY,-0.023835
34833,20021231,1311,OXY,0.030521
34833,20030131,1311,OXY,0.026713
34833,20030228,1311,OXY,0.023622
34833,20030331,1311,OXY,0.010702
34833,20030430,1311,OXY,-0.003672
34833,20030530,1311,OXY,0.130318
34833,20030630,1311,OXY,0.002075
34833,20030731,1311,OXY,-0.025633
34833,20030829,1311,OXY,0.050168
34833,20030930,1311,OXY,0.033790
34833,20031031,1311,OXY,0.000852
34833,20031128,1311,OXY,0.040272
34833,20031231,1311,OXY,0.158670
34833,20040130,1311,OXY,0.042850
34833,20040227,1311,OXY,0.007946
34833,20040331,1311,OXY,0.043356
34833,20040430,1311,OXY,0.024973
34833,20040528,1311,OXY,-0.063559
34833,20040630,1311,OXY,0.101471
34833,20040730,1311,OXY,0.017765
34833,20040831,1311,OXY,0.048305
34833,20040930,1311,OXY,0.088190
34833,20041029,1311,OXY,-0.001788
34833,20041130,1311,OXY,0.078452
34833,20041231,1311,OXY,-0.026158
34833,20050131,1311,OXY,0.000343
34833,20050228,1311,OXY,0.203666
34833,20050331,1311,OXY,0.017219
34833,20050429,1311,OXY,-0.030490
34833,20050531,1311,OXY,0.059565
34833,20050630,1311,OXY,0.056490
34833,20050729,1311,OXY,0.069544
34833,20050831,1311,OXY,0.009115
34833,20050930,1311,OXY,0.032639
34833,20051031,1311,OXY,-0.076671
34833,20051130,1311,OXY,0.005325
34833,20051230,1311,OXY,0.011854
34833,20060131,1311,OXY,0.223210
34833,20060228,1311,OXY,-0.063146
34833,20060331,1311,OXY,0.016059
34833,20060428,1311,OXY,0.108904
34833,20060531,1311,OXY,-0.035527
34833,20060630,1311,OXY,0.038551
34833,20060731,1311,OXY,0.050707
34833,20060831,1311,OXY,-0.053550
34833,20060929,1311,OXY,-0.052167
34833,20061031,1311,OXY,-0.024319
34833,20061130,1311,OXY,0.072433
34833,20061229,1311,OXY,-0.025626
34833,20070131,1311,OXY,-0.050584
34833,20070228,1311,OXY,-0.005177
34833,20070330,1311,OXY,0.073938
34833,20070430,1311,OXY,0.028189
34833,20070531,1311,OXY,0.084221
34833,20070629,1311,OXY,0.056940
34833,20070731,1311,OXY,-0.020041
34833,20070831,1311,OXY,-0.000529
34833,20070928,1311,OXY,0.134768
34833,20071031,1311,OXY,0.077559
34833,20071130,1311,OXY,0.010427
34833,20071231,1311,OXY,0.107066
34833,20080131,1311,OXY,-0.119366
34833,20080229,1311,OXY,0.141150
34833,20080331,1311,OXY,-0.051053
34833,20080430,1311,OXY,0.137215
34833,20080530,1311,OXY,0.104795
34833,20080630,1311,OXY,-0.019036
34833,20080731,1311,OXY,-0.122746
34833,20080829,1311,OXY,0.006723
34833,20080930,1311,OXY,-0.108241
34833,20081031,1311,OXY,-0.211639
34833,20081128,1311,OXY,-0.025207
34833,20081231,1311,OXY,0.113964
34833,20090130,1311,OXY,-0.090682
34833,20090227,1311,OXY,-0.049129
34833,20090331,1311,OXY,0.079044
34833,20090430,1311,OXY,0.011500
34833,20090529,1311,OXY,0.192219
34833,20090630,1311,OXY,-0.014454
34833,20090731,1311,OXY,0.084030
34833,20090831,1311,OXY,0.024671
34833,20090930,1311,OXY,0.077018
34833,20091030,1311,OXY,-0.032143
34833,20091130,1311,OXY,0.064707
34833,20091231,1311,OXY,0.011016
34833,20100129,1311,OXY,-0.037001
34833,20100226,1311,OXY,0.019275
34833,20100331,1311,OXY,0.062868
34833,20100430,1311,OXY,0.048734
34833,20100528,1311,OXY,-0.069366
34833,20100630,1311,OXY,-0.060356
34833,20100730,1311,OXY,0.010110
34833,20100831,1311,OXY,-0.062235
34833,20100930,1311,OXY,0.076628
34833,20101029,1311,OXY,0.004214
34833,20101130,1311,OXY,0.121328
34833,20101231,1311,OXY,0.116933
34833,20110131,1311,OXY,-0.014475
34833,20110228,1311,OXY,0.054717
34833,20110331,1311,OXY,0.029224
34833,20110429,1311,OXY,0.093789
34833,20110531,1311,OXY,-0.056348
34833,20110630,1311,OXY,-0.031062
34833,20110729,1311,OXY,-0.056324
34833,20110831,1311,OXY,-0.116521
34833,20110930,1311,OXY,-0.170394
34833,20111031,1311,OXY,0.299860
34833,20111130,1311,OXY,0.064127
34833,20111230,1311,OXY,-0.047927
34833,20120131,1311,OXY,0.064781
34833,20120229,1311,OXY,0.046106
34833,20120330,1311,OXY,-0.082399
34833,20120430,1311,OXY,-0.042109
34833,20120531,1311,OXY,-0.131002
34833,20120629,1311,OXY,0.088810
34833,20120731,1311,OXY,0.014690
34833,20120831,1311,OXY,-0.023210
34833,20120928,1311,OXY,0.018704
34833,20121031,1311,OXY,-0.082501
34833,20121130,1311,OXY,-0.047492
34833,20121231,1311,OXY,0.025794
34833,20130131,1311,OXY,0.152199
34833,20130228,1311,OXY,-0.067293
34833,20130328,1311,OXY,-0.040326
34833,20130430,1311,OXY,0.138956
34833,20130531,1311,OXY,0.031481
34833,20130628,1311,OXY,-0.023895
34833,20130731,1311,OXY,-0.002017
34833,20130830,1311,OXY,-0.009433
34833,20130930,1311,OXY,0.067679
34833,20131031,1311,OXY,0.027154
34833,20131129,1311,OXY,-0.011657
34833,20131231,1311,OXY,0.008214
34833,20140131,1311,OXY,-0.079180
34833,20140228,1311,OXY,0.102204
34833,20140331,1311,OXY,-0.005284
34833,20140430,1311,OXY,0.004827
34833,20140530,1311,OXY,0.041149
34833,20140630,1311,OXY,0.036714
34833,20140731,1311,OXY,-0.047939
34833,20140829,1311,OXY,0.061611
34833,20140930,1311,OXY,-0.066133
34833,20141031,1311,OXY,-0.075091
34833,20141128,1311,OXY,-0.103002
34833,20141231,1311,OXY,0.057387
34833,20150130,1311,OXY,-0.007567
34833,20150227,1311,OXY,-0.026500
34833,20150331,1311,OXY,-0.053415
34833,20150430,1311,OXY,0.097260
34833,20150529,1311,OXY,-0.023845
34833,20150630,1311,OXY,0.004220
34833,20150731,1311,OXY,-0.097338
34833,20150831,1311,OXY,0.040029
34833,20150930,1311,OXY,-0.083687
34833,20151030,1311,OXY,0.126833
34833,20151130,1311,OXY,0.014086
34833,20151231,1311,OXY,-0.095648
34833,20160129,1311,OXY,0.018045
34833,20160229,1311,OXY,0.000271
34833,20160331,1311,OXY,0.005231
34833,20160429,1311,OXY,0.120123
34833,20160531,1311,OXY,-0.015786
34833,20160630,1311,OXY,0.011532
34833,20160729,1311,OXY,-0.010985
34833,20160831,1311,OXY,0.028369
34833,20160930,1311,OXY,-0.041249
34833,20161031,1311,OXY,-0.000137
34833,20161130,1311,OXY,-0.021259
34833,20161230,1382,OXY,0.008829
35529,19900131,2851,PM,-0.100000
35529,19900228,2851,PM,0.000000
35529,19900330,2851,PM,0.025983
35529,19900430,2851,PM,-0.151261
35529,19900531,2851,PM,0.049505
35529,19900629,2851,PM,-0.037358
35529,19900731,2851,PM,0.000000
35529,19900831,2851,PM,-0.059406
35529,19900928,2851,PM,-0.031158
35529,19901031,2851,PM,-0.032967
35529,19901130,2851,PM,0.159091
35529,19901231,2851,PM,-0.107451
35529,19910131,2851,PM,0.055556
35529,19910228,2851,PM,0.115789
35529,19910328,2851,PM,0.132453
35529,19910430,2851,PM,-0.075630
35529,19910531,2851,PM,0.081818
35529,19910628,2851,PM,-0.075294
35529,19910731,2851,PM,0.082569
35529,19910830,2851,PM,0.042373
35529,19910930,2851,PM,-0.007154
35529,19911031,2851,PM,0.074380
35529,19911129,2851,PM,-0.007692
35529,19911231,2851,PM,-0.053333
35529,19920131,2851,PM,0.024793
35529,19920228,2851,PM,0.064516
35529,19920331,2851,PM,-0.014242
35529,19920430,2851,PM,-0.038760
35529,19920529,2851,PM,0.016129
35529,19920630,2851,PM,0.008889
35529,19920731,2851,PM,-0.031746
35529,19920831,2851,PM,0.024590
35529,19920930,2851,PM,-0.007040
35529,19921030,2851,PM,-0.073171
35529,19921130,2851,PM,-0.043860
35529,19921231,2851,PM,0.102018
35529,19930129,2851,PM,0.025210
35529,19930226,2851,PM,0.049180
35529,19930331,2851,PM,0.040000
35529,19930430,2851,PM,-0.007576
35529,19930528,2851,PM,-0.022901
35529,19930630,2851,PM,-0.030313
35529,19930730,2851,PM,0.040650
35529,19930831,2851,PM,-0.015625
35529,19930930,2851,PM,0.255556
35529,19931029,2851,PM,0.000000
35529,19931130,2851,PM,-0.019108
35529,19931231,2851,PM,-0.122078
35529,19940131,2851,PM,0.141791
35529,19940228,2851,PM,-0.006536
35529,19940331,2851,PM,-0.084211
35529,19940429,2851,PM,0.007246
35529,19940531,2851,PM,-0.086331
35529,19940630,2851,PM,-0.045669
35529,19940729,2851,PM,0.041667
35529,19940831,2851,PM,0.240000
35529,19940930,2851,PM,-0.005161
35529,19941031,2851,PM,0.052288
35529,19941130,2851,PM,-0.024845
35529,19941230,2851,PLU,-0.036943
35529,19950131,2851,PLU,0.053333
35529,19950228,2851,PLU,-0.113924
35529,19950331,2851,PLU,0.208571
35529,19950428,2851,PLU,-0.023810
35529,19950531,2851,PLU,0.103659
35529,19950630,2851,PLU,0.034254
35529,19950731,2851,PLU,0.021505
35529,19950831,2851,PLU,-0.063158
35529,19950929,2851,PLU,0.057753
35529,19951031,2851,PLU,-0.096257
35529,19951130,2851,PLU,0.661420
35529,19951229,2851,PLU,-0.001789
35529,19960131,2851,PLU,
36185,19900131,2061,SAN,0.000000
36185,19900228,2061,SAN,-0.035904
36185,19900330,2061,SAN,0.260870
36185,19900430,2061,SAN,-0.172414
36185,19900531,2061,SAN,0.000000
36185,19900629,2061,SAN,-0.041667
36185,19900731,2061,SAN,-0.021739
36185,19900831,2061,SAN,0.075804
36185,19900928,2061,SAN,-0.106383
36185,19901031,2061,SAN,0.023810
36185,19901130,2061,SAN,0.023256
36185,19901231,2061,SAN,0.000000
36185,19910131,2061,SAN,-0.068182
36185,19910228,2061,SAN,0.048780
36185,19910328,2061,SAN,0.046512
36185,19910430,2061,SAN,-0.022222
36185,19910531,2061,SAN,0.022727
36185,19910628,2061,SAN,-0.111111
36185,19910731,2061,SAN,-0.200000
36185,19910830,2061,SAN,0.000000
36185,19910930,2061,SAN,-0.031250
36185,19911031,2061,SAN,-0.096774
36185,19911129,2061,SAN,-0.142857
36185,19911231,2061,SAN,0.000000
36185,19920131,2061,SAN,0.166667
36185,19920228,2061,SAN,-0.071429
36185,19920331,2061,SAN,-0.038462
36185,19920430,2061,SAN,0.000000
36185,19920529,2061,SAN,0.120000
36185,19920630,2061,SAN,-0.071429
36185,19920731,2061,SAN,0.038462
36185,19920831,2061,SAN,-0.111111
36185,19920930,2061,SAN,0.000000
36185,19921030,2061,SAN,-0.083333
36185,19921130,2061,SAN,0.090909
36185,19921231,2061,SAN,-0.125000
36185,19930129,2061,SAN,0.095238
36185,19930226,2061,SAN,
36185,19930331,2061,SAN,
36185,19930430,2061,SAN,
36185,19930528,2061,SAN,
36185,19930630,2061,SAN,
36185,19930730,2061,SAN,-0.260870
36185,19930831,2061,SAN,0.000000
36185,19930930,2061,SAN,0.176471
36185,19931029,2061,SAN,-0.050000
36185,19931130,2061,SAN,-0.157895
36185,19931231,2061,SAN,-0.125000
36185,19940131,2061,SAN,0.071429
36185,19940228,2061,SAN,0.066667
36185,19940331,2061,SAN,0.250000
36185,19940429,2061,SAN,-0.100000
36185,19940531,2061,SAN,
36978,19900131,2653,STO,-0.099476
36978,19900228,2653,STO,-0.026512
36978,19900330,2653,STO,0.024096
36978,19900430,2653,STO,-0.135294
36978,19900531,2653,STO,0.111837
36978,19900629,2653,STO,-0.191358
36978,19900731,2653,STO,-0.030534
36978,19900831,2653,STO,-0.224882
36978,19900928,2653,STO,-0.164948
36978,19901031,2653,STO,-0.111111
36978,19901130,2653,STO,0.111111
36978,19901231,2653,STO,0.168000
36978,19910131,2653,STO,0.163043
36978,19910228,2653,STO,0.106916
36978,19910328,2653,STO,0.094017
36978,19910430,2653,STO,0.054688
36978,19910531,2653,STO,0.299556
36978,19910628,2653,STO,-0.005747
36978,19910731,2653,STO,-0.028902
36978,19910830,2653,STO,0.050238
36978,19910930,2653,STO,-0.137143
36978,19911031,2653,STO,0.198675
36978,19911129,2653,STO,-0.116022
36978,19911231,2653,STO,0.302750
36978,19920131,2653,STO,0.115942
36978,19920228,2653,STO,-0.058701
36978,19920331,2653,STO,0.018519
36978,19920430,2653,STO,0.018182
36978,19920529,2653,STO,-0.109643
36978,19920630,2653,STO,0.015152
36978,19920731,2653,STO,-0.248756
36978,19920831,2653,STO,-0.094834
36978,19920930,2653,STO,-0.104478
36978,19921030,2653,STO,0.125000
36978,19921130,2653,STO,0.133333
36978,19921231,2653,STO,-0.124183
36978,19930129,2653,STO,-0.044776
36978,19930226,2653,STO,-0.039063
36978,19930331,2653,STO,-0.113821
36978,19930430,2653,STO,-0.394495
36978,19930528,2653,STO,0.000000
36978,19930630,2653,STO,0.090909
36978,19930730,2653,STO,-0.125000
36978,19930831,2653,STO,0.079365
36978,19930930,2653,STO,-0.147059
36978,19931029,2653,STO,-0.017241
36978,19931130,2653,STO,0.526316
36978,19931231,2653,STO,-0.114943
36978,19940131,2653,STO,0.714286
36978,19940228,2653,STO,-0.045455
36978,19940331,2653,STO,-0.158730
36978,19940429,2653,STO,0.018868
36978,19940531,2653,STO,0.083333
36978,19940630,2653,STO,0.000000
36978,19940729,2653,STO,0.136752
36978,19940831,2653,STO,0.187970
36978,19940930,2653,STO,-0.012658
36978,19941031,2653,STO,-0.141026
36978,19941130,2653,STO,-0.014925
36978,19941230,2653,STO,0.053030
36978,19950131,2653,STO,-0.021583
36978,19950228,2653,STO,0.375000
36978,19950331,2653,STO,-0.021390
36978,19950428,2653,STO,-0.131148
36978,19950531,2653,STO,-0.119497
36978,19950630,2653,STO,0.214286
36978,19950731,2653,STO,0.017647
36978,19950831,2653,STO,0.012717
36978,19950929,2653,STO,-0.126437
36978,19951031,2653,STO,-0.131579
36978,19951130,2653,STO,-0.043939
36978,19951229,2653,STO,-0.080000
36978,19960131,2653,STO,0.026087
36978,19960229,2653,STO,-0.057627
36978,19960329,2653,STO,0.018182
36978,19960430,2653,STO,0.214286
36978,19960531,2653,STO,-0.079412
36978,19960628,2653,STO,-0.096774
36978,19960731,2653,STO,-0.107143
36978,19960830,2653,STO,0.122000
36978,19960930,2653,STO,0.117117
36978,19961031,2653,STO,-0.008065
36978,19961129,2653,STO,0.009756
36978,19961231,2653,STO,-0.032520
36978,19970131,2653,STO,-0.100840
36978,19970228,2653,STO,-0.028037
36978,19970331,2653,STO,-0.144231
36978,19970430,2653,STO,-0.089888
36978,19970530,2653,STO,0.358025
36978,19970630,2653,STO,0.040909
36978,19970731,2653,STO,0.161572
36978,19970829,2653,STO,0.037594
36978,19970930,2653,STO,-0.097826
36978,19971031,2653,STO,-0.224900
36978,19971128,2653,STO,0.036269
36978,19971231,2653,STO,-0.130000
36978,19980130,2653,STO,0.172414
36978,19980227,2653,STO,-0.117647
36978,19980331,2653,STO,0.111111
36978,19980430,2653,STO,0.310000
36978,19980529,2653,STO,0.083969
36978,19980630,2653,STO,-0.119718
36978,19980731,2653,STO,-0.164000
36978,19980831,2653,STO,-0.196172
36978,19980930,2653,STO,-0.178571
36978,19981030,2653,STO,0.108696
36978,19981130,2653,STO,
38703,19900131,6711,NOB,-0.068667
38703,19900228,6711,NOB,-0.060241
38703,19900330,6711,NOB,0.012821
38703,19900430,6711,NOB,-0.078228
38703,19900531,6711,NOB,0.243056
38703,19900629,6711,NOB,-0.027933
38703,19900731,6711,NOB,-0.086207
38703,19900831,6711,NOB,-0.096604
38703,19900928,6711,NOB,-0.161972
38703,19901031,6711,NOB,0.016807
38703,19901130,6711,NOB,0.230083
38703,19901231,6711,NOB,0.129252
38703,19910131,6711,NOB,0.083373
38703,19910228,6711,NOB,0.129213
38703,19910328,6711,NOB,0.024876
38703,19910430,6711,NOB,0.024272
38703,19910531,6711,NOB,0.108246
38703,19910628,6711,NOB,-0.051724
38703,19910731,6711,NOB,0.127273
38703,19910830,6711,NOB,0.035645
38703,19910930,6711,NOB,0.050980
38703,19911031,6711,NOB,0.007463
38703,19911129,6711,NOB,-0.103704
38703,19911231,6711,NOB,0.216667
38703,19920131,6711,NOB,-0.054795
38703,19920228,6711,NOB,0.097826
38703,19920331,6711,NOB,-0.033223
38703,19920430,6711,NOB,0.065292
38703,19920529,6711,NOB,-0.029032
38703,19920630,6711,NOB,0.016722
38703,19920731,6711,NOB,0.032895
38703,19920831,6711,NOB,-0.059490
38703,19920930,6711,NOB,0.064846
38703,19921030,6711,NOB,0.076923
38703,19921130,6711,NOB,0.015833
38703,19921231,6711,NOB,0.017699
38703,19930129,6711,NOB,0.043478
38703,19930226,6711,NOB,0.039778
38703,19930331,6711,NOB,0.072581
38703,19930430,6711,NOB,0.030075
38703,19930528,6711,NOB,-0.027640
38703,19930630,6711,NOB,0.103275
38703,19930730,6711,NOB,-0.041096
38703,19930831,6711,NOB,0.015810
38703,19930930,6711,NOB,0.042453
38703,19931029,6711,NOB,-0.067873
38703,19931130,6711,NOB,-0.105243
38703,19931231,6711,NOB,0.065574
38703,19940131,6711,NOB,0.089641
38703,19940228,6711,NOB,-0.109005
38703,19940331,6711,NOB,0.015957
38703,19940429,6711,NOB,0.078534
38703,19940531,6711,NOB,0.046019
38703,19940630,6711,NOB,-0.023364
38703,19940729,6711,NOB,0.000000
38703,19940831,6711,NOB,0.026220
38703,19940930,6711,NOB,-0.070423
38703,19941031,6711,NOB,-0.001616
38703,19941130,6711,NOB,-0.112245
38703,19941230,6711,NOB,0.074713
38703,19950131,6711,NOB,0.035722
38703,19950228,6711,NOB,0.072917
38703,19950331,6711,NOB,-0.014563
38703,19950428,6711,NOB,0.044335
38703,19950531,6711,NOB,0.078679
38703,19950630,6711,NOB,0.013216
38703,19950731,6711,NOB,-0.017391
38703,19950831,6711,NOB,0.074867
38703,19950929,6711,NOB,0.078838
38703,19951031,6711,NOB,-0.092308
38703,19951130,6711,NOB,0.126780
38703,19951229,6711,NOB,0.000000
38703,19960131,6711,NOB,0.048939
38703,19960229,6711,NOB,0.061818
38703,19960329,6711,NOB,0.006849
38703,19960430,6711,NOB,-0.017007
38703,19960531,6711,NOB,-0.027128
38703,19960628,6711,NOB,0.000000
38703,19960731,6711,NOB,0.017921
38703,19960830,6711,NOB,0.067465
38703,19960930,6711,NOB,0.083056
38703,19961031,6711,NOB,0.076687
38703,19961129,6711,NOB,0.071681
38703,19961231,6711,NOB,-0.069519
38703,19970131,6711,NOB,0.094828
38703,19970228,6711,NOB,0.050919
38703,19970331,6711,NOB,-0.070352
38703,19970430,6711,NOB,0.078378
38703,19970530,6711,NOB,0.078697
38703,19970630,6711,NOB,0.051402
38703,19970731,6711,NOB,0.121111
38703,19970829,6711,NOB,-0.084440
38703,19970930,6711,NOB,0.066376
38703,19971031,6711,NOB,0.046939
38703,19971128,6711,NOB,0.172788
38703,19971231,6711,NOB,0.035058
38703,19980130,6711,NOB,-0.059677
38703,19980227,6711,NOB,0.129743
38703,19980331,6711,NOB,0.013720
38703,19980430,6711,NOB,-0.040602
38703,19980529,6711,NOB,-0.020940
38703,19980630,6711,NOB,-0.035370
38703,19980731,6711,NOB,-0.036667
38703,19980831,6711,NOB,-0.171349
38703,19980930,6711,NOB,0.210084
38703,19981030,6711,NOB,0.038125
38703,19981130,6021,WFC,-0.028571
38703,19981231,6021,WFC,0.105536
38703,19990129,6021,WFC,-0.123631
38703,19990226,6021,WFC,0.055286
38703,19990331,6021,WFC,-0.045918
38703,19990430,6021,WFC,0.231729
38703,19990528,6021,WFC,-0.069175
38703,19990630,6021,WFC,0.068750
38703,19990730,6021,WFC,-0.087719
38703,19990831,6021,WFC,0.025962
38703,19990930,6021,WFC,-0.004710
38703,19991029,6021,WFC,0.208202
38703,19991130,6021,WFC,-0.024543
38703,19991231,6021,WFC,-0.130376
38703,20000131,6021,WFC,-0.010819
38703,20000229,6021,WFC,-0.167938
38703,20000331,6021,WFC,0.232514
38703,20000428,6021,WFC,0.007669
38703,20000531,6021,WFC,0.105814
38703,20000630,6021,WFC,-0.142462
38703,20000731,6021,WFC,0.066129
38703,20000831,6021,WFC,0.050711
38703,20000929,6021,WFC,0.063676
38703,20001031,6021,WFC,0.008163
38703,20001130,6021,WFC,0.029474
38703,20001229,6021,WFC,0.173913
38703,20010131,6021,WFC,-0.070348
38703,20010228,6021,WFC,-0.036304
38703,20010330,6021,WFC,-0.003425
38703,20010430,6021,WFC,-0.050536
38703,20010531,6021,WFC,0.007452
38703,20010629,6021,WFC,-0.013806
38703,20010731,6021,WFC,-0.007969
38703,20010831,6021,WFC,0.004559
38703,20010928,6021,WFC,-0.033906
38703,20011031,6021,WFC,-0.111361
38703,20011130,6021,WFC,0.090127
38703,20011231,6021,WFC,0.015654
38703,20020131,6021,WFC,0.073154
38703,20020228,6021,WFC,0.010994
38703,20020328,6021,WFC,0.053305
38703,20020430,6021,WFC,0.035425
38703,20020531,6021,WFC,0.029912
38703,20020628,6021,WFC,-0.044656
38703,20020731,6021,WFC,0.015981
38703,20020830,6021,WFC,0.031655
38703,20020930,6021,WFC,-0.077218
38703,20021031,6021,WFC,0.047965
38703,20021129,6021,WFC,-0.078859
38703,20021231,6021,WFC,0.014283
38703,20030131,6021,WFC,0.010668
38703,20030228,6021,WFC,-0.036310
38703,20030331,6021,WFC,-0.007938
38703,20030430,6021,WFC,0.072683
38703,20030530,6021,WFC,0.007045
38703,20030630,6021,WFC,0.043478
38703,20030731,6021,WFC,0.002579
38703,20030829,6021,WFC,0.001187
38703,20030930,6021,WFC,0.027124
38703,20031031,6021,WFC,0.093592
38703,20031128,6021,WFC,0.025923
38703,20031231,6021,WFC,0.027211
38703,20040130,6021,WFC,-0.025132
38703,20040227,6021,WFC,0.006793
38703,20040331,6021,WFC,-0.011857
38703,20040430,6021,WFC,-0.003706
38703,20040528,6021,WFC,0.049416
38703,20040630,6021,WFC,-0.026701
38703,20040730,6021,WFC,0.003145
38703,20040831,6021,WFC,0.031702
38703,20040930,6021,WFC,0.014979
38703,20041029,6021,WFC,0.001509
38703,20041130,6021,WFC,0.042364
38703,20041231,6021,WFC,0.006152
38703,20050131,6021,WFC,-0.013677
38703,20050228,6021,WFC,-0.023491
38703,20050331,6021,WFC,0.007073
38703,20050429,6021,WFC,0.002341
38703,20050531,6021,WFC,0.015849
38703,20050630,6021,WFC,0.019368
38703,20050729,6021,WFC,-0.003897
38703,20050831,6021,WFC,-0.019563
38703,20050930,6021,WFC,-0.017612
38703,20051031,6021,WFC,0.027830
38703,20051130,6021,WFC,0.052658
38703,20051230,6021,WFC,-0.000318
38703,20060131,6021,WFC,-0.007481
38703,20060228,6021,WFC,0.037845
38703,20060331,6021,WFC,-0.005140
38703,20060428,6021,WFC,0.075466
38703,20060531,6021,WFC,-0.026205
38703,20060630,6021,WFC,0.010698
38703,20060731,6021,WFC,0.078414
38703,20060831,6021,WFC,-0.031518
38703,20060929,6021,WFC,0.041151
38703,20061031,6021,WFC,0.003040
38703,20061130,6021,WFC,-0.021218
38703,20061229,6021,WFC,0.009081
38703,20070131,6021,WFC,0.017998
38703,20070228,6021,WFC,-0.033964
38703,20070330,6021,WFC,-0.007781
38703,20070430,6021,WFC,0.042405
38703,20070531,6021,WFC,0.013374
38703,20070629,6021,WFC,-0.025492
38703,20070731,6021,WFC,-0.039807
38703,20070831,6021,WFC,0.091205
38703,20070928,6021,WFC,-0.025178
38703,20071031,6021,WFC,-0.045199
38703,20071130,6021,WFC,-0.037342
38703,20071231,6021,WFC,-0.069072
38703,20080131,6021,WFC,0.128851
38703,20080229,6021,WFC,-0.133216
38703,20080331,6021,WFC,-0.004447
38703,20080430,6021,WFC,0.022337
38703,20080530,6021,WFC,-0.062857
38703,20080630,6021,WFC,-0.138556
38703,20080731,6021,WFC,0.274526
38703,20080829,6021,WFC,0.011232
38703,20080930,6021,WFC,0.239841
38703,20081031,6021,WFC,-0.092726
38703,20081128,6021,WFC,-0.141557
38703,20081231,6021,WFC,0.020422
38703,20090130,6021,WFC,-0.358887
38703,20090227,6021,WFC,-0.341799
38703,20090331,6021,WFC,0.176859
38703,20090430,6021,WFC,0.405197
38703,20090529,6021,WFC,0.276862
38703,20090630,6021,WFC,-0.048627
38703,20090731,6021,WFC,0.008244
38703,20090831,6021,WFC,0.127146
38703,20090930,6021,WFC,0.023983
38703,20091030,6021,WFC,-0.023421
38703,20091130,6021,WFC,0.020712
38703,20091231,6021,WFC,-0.037447
38703,20100129,6021,WFC,0.053353
38703,20100226,6021,WFC,-0.036581
38703,20100331,6021,WFC,0.138259
38703,20100430,6021,WFC,0.063946
